0.0484848484848,Nevada,Paradise
0.00740740740741,Nevada,Enterprise
-0.0166666666667,Nevada,Boulder City
0.0307692307692,Nevada,Enterprise
0.024,Nevada,North Las Vegas
0.0235294117647,Nevada,Paradise
0.0432432432432,Nevada,Paradise
0.0102564102564,Nevada,Las Vegas
0.0457142857143,Nevada,Paradise
0.0357142857143,Nevada,Paradise
0.0114285714286,Nevada,Spring Valley
0.0666666666667,Nevada,Paradise
0.08,Nevada,Henderson
0.0047619047619,Nevada,Winchester
0.0322580645161,Nevada,Henderson
0.0416666666667,Nevada,Paradise
0.00645161290323,Nevada,Summerlin South
-0.0129032258065,Nevada,Paradise
0.0648648648649,Nevada,Paradise
0.0181818181818,Nevada,Paradise
0.05625,Nevada,Winchester
0.0136363636364,Nevada,Henderson
0.024,Nevada,Paradise
-0.0148148148148,Nevada,Las Vegas
0.0416666666667,Nevada,Paradise
0.0448979591837,Nevada,Paradise
0.0838709677419,Nevada,Las Vegas
0.0,Nevada,Paradise
0.0047619047619,Nevada,Winchester
0.0322580645161,Nevada,Paradise
0.0823529411765,Nevada,Paradise
0.0571428571429,Nevada,Paradise
0.00540540540541,Nevada,Paradise
0.0193548387097,Nevada,Spring Valley
0.0139534883721,Nevada,Winchester
0.0410256410256,Nevada,Las Vegas
0.0133333333333,Nevada,Henderson
0.0,Nevada,Paradise
0.0518518518519,Nevada,Las Vegas
0.0166666666667,Nevada,Paradise
-0.0153846153846,Nevada,Las Vegas
0.121052631579,Nevada,Paradise
0.0695652173913,Nevada,Paradise
0.0355555555556,Nevada,Paradise
0.0451612903226,Nevada,Enterprise
0.0466666666667,Nevada,Las Vegas
0.0,Nevada,Paradise
0.0297872340426,Nevada,Paradise
0.0941176470588,Nevada,Paradise
0.0545454545455,Nevada,Las Vegas
0.0645161290323,Nevada,Las Vegas
0.0742857142857,Nevada,Las Vegas
0.0344827586207,Nevada,Paradise
-0.00571428571429,Nevada,Paradise
0.0235294117647,Nevada,Spring Valley
-0.00512820512821,Nevada,Enterprise
0.0969696969697,Nevada,Henderson
0.0277777777778,Nevada,Paradise
0.0608695652174,Nevada,Paradise
0.048,Nevada,Paradise
0.0774193548387,Nevada,Paradise
0.015,Nevada,Paradise
0.107692307692,Nevada,Henderson
0.0102564102564,Nevada,Henderson
0.004,Nevada,Las Vegas
-0.00512820512821,Nevada,Paradise
0.00666666666667,Nevada,Las Vegas
0.0976744186047,Nevada,Paradise
0.0216216216216,Nevada,Henderson
-0.00645161290323,Nevada,Paradise
0.0628571428571,Nevada,Paradise
0.0772727272727,Nevada,Paradise
0.00952380952381,Nevada,Paradise
0.0133333333333,Nevada,Las Vegas
0.0451612903226,Nevada,Spring Valley
0.00526315789474,Nevada,Las Vegas
0.0102564102564,Nevada,Las Vegas
0.0121212121212,Nevada,Spring Valley
-0.00888888888889,Nevada,Winchester
0.030303030303,Nevada,Spring Valley
0.08,Nevada,Winchester
0.0136363636364,Nevada,Summerlin South
0.027027027027,Nevada,Paradise
-0.00555555555556,Nevada,Paradise
0.0235294117647,Nevada,Henderson
0.0127659574468,Nevada,Paradise
0.0740740740741,Nevada,Henderson
0.0307692307692,Nevada,Paradise
0.04,Nevada,Las Vegas
0.0102564102564,Nevada,Paradise
0.0125,Nevada,Winchester
0.0344827586207,Nevada,Las Vegas
0.0484848484848,Nevada,Paradise
0.0421052631579,Nevada,Paradise
0.0102564102564,Nevada,Las Vegas
0.0439024390244,Nevada,Paradise
-0.00555555555556,Nevada,Summerlin South
0.0451612903226,Nevada,Paradise
0.0787878787879,Nevada,Paradise
0.0588235294118,Nevada,Paradise
0.0702702702703,Nevada,Paradise
0.00540540540541,Nevada,Paradise
0.0,Nevada,Paradise
-0.0193548387097,Nevada,Spring Valley
0.048,Nevada,Las Vegas
0.0258064516129,Nevada,Paradise
0.00625,Nevada,Paradise
0.0628571428571,Nevada,Las Vegas
0.0451612903226,Nevada,Paradise
0.0571428571429,Nevada,Henderson
0.0461538461538,Nevada,Las Vegas
0.0176470588235,Nevada,Las Vegas
-0.00606060606061,Nevada,Paradise
0.030303030303,Nevada,Las Vegas
0.0,Nevada,Paradise
0.0136363636364,Nevada,Las Vegas
0.0511627906977,Nevada,Paradise
0.0439024390244,Nevada,Las Vegas
0.0647058823529,Nevada,Paradise
0.0787878787879,Nevada,Las Vegas
0.0171428571429,Nevada,Paradise
0.0928571428571,Nevada,Paradise
0.0444444444444,Nevada,Paradise
0.0628571428571,Nevada,Summerlin South
-0.0153846153846,Nevada,Henderson
0.0142857142857,Nevada,Paradise
0.0111111111111,Nevada,Winchester
0.05,Nevada,Las Vegas
-0.015,Nevada,Paradise
-0.00625,Nevada,Henderson
0.00588235294118,Nevada,Paradise
0.0375,Nevada,Paradise
0.0114285714286,Nevada,Paradise
0.0833333333333,Nevada,Paradise
-0.00689655172414,Nevada,Paradise
0.0,Nevada,Paradise
0.0216216216216,Nevada,Paradise
0.0142857142857,Nevada,Paradise
0.00714285714286,Nevada,Paradise
0.0142857142857,Nevada,Paradise
0.0645161290323,Nevada,Enterprise
0.0787878787879,Nevada,Henderson
0.0102564102564,Nevada,Paradise
0.0486486486486,Nevada,Paradise
0.00625,Nevada,Paradise
-0.00689655172414,Nevada,Paradise
0.048,Nevada,Las Vegas
0.0,Nevada,Paradise
0.0214285714286,Nevada,Paradise
0.0777777777778,Nevada,Paradise
0.0322580645161,Nevada,Las Vegas
0.0136363636364,Nevada,Paradise
0.0470588235294,Nevada,Paradise
0.025,Nevada,Henderson
-0.0129032258065,Nevada,Las Vegas
0.0666666666667,Nevada,Spring Valley
0.0451612903226,Nevada,Henderson
0.0,Nevada,Paradise
-0.00444444444444,Nevada,Paradise
0.01,Nevada,Paradise
0.0408163265306,Nevada,Paradise
0.0758620689655,Nevada,Paradise
0.0410256410256,Nevada,Las Vegas
0.0526315789474,Nevada,Paradise
0.0451612903226,Nevada,Las Vegas
0.0181818181818,Nevada,Las Vegas
0.0451612903226,Nevada,Las Vegas
0.03,Nevada,Paradise
0.0972972972973,Nevada,Paradise
0.0258064516129,Nevada,Las Vegas
0.00588235294118,Nevada,Paradise
0.0,Nevada,Spring Valley
0.0,Nevada,Paradise
0.0292682926829,Nevada,Paradise
0.0903225806452,Nevada,Henderson
0.0322580645161,Nevada,North Las Vegas
0.0363636363636,Nevada,Paradise
-0.0266666666667,Nevada,Las Vegas
0.0606060606061,Nevada,Enterprise
0.0727272727273,Nevada,Paradise
0.0307692307692,Nevada,Spring Valley
0.05,Nevada,Paradise
0.0193548387097,Nevada,Spring Valley
0.0424242424242,Nevada,Paradise
-0.0108108108108,Nevada,Paradise
0.0105263157895,Nevada,Paradise
0.0608695652174,Nevada,Henderson
0.113043478261,Nevada,Henderson
0.0322580645161,Nevada,Summerlin South
0.045,Nevada,Paradise
0.0285714285714,Nevada,Las Vegas
0.0102564102564,Nevada,Enterprise
0.0545454545455,Nevada,Paradise
0.0971428571429,Nevada,Paradise
-0.0153846153846,Nevada,Las Vegas
0.0322580645161,Nevada,Henderson
0.05,Nevada,Las Vegas
0.0208333333333,Nevada,Paradise
0.048,Nevada,Enterprise
0.00909090909091,Nevada,Winchester
0.0608695652174,Nevada,Spring Valley
0.113043478261,Nevada,Enterprise
0.025641025641,Nevada,Las Vegas
0.0473684210526,Nevada,Paradise
0.0111111111111,Nevada,Paradise
0.0424242424242,Nevada,Paradise
0.0461538461538,Nevada,Enterprise
0.0866666666667,Nevada,Paradise
0.00555555555556,Nevada,Summerlin South
0.0181818181818,Nevada,Paradise
0.0193548387097,Nevada,Las Vegas
0.08,Nevada,Paradise
0.0235294117647,Nevada,Winchester
0.0102564102564,Nevada,Paradise
0.0206896551724,Nevada,Paradise
0.048,Nevada,Pahrump
0.115789473684,Nevada,Paradise
0.0357142857143,Nevada,Las Vegas
0.04375,Nevada,Paradise
0.0486486486486,Nevada,Las Vegas
0.0133333333333,Nevada,Spring Valley
0.0133333333333,Nevada,Paradise
0.0238095238095,Nevada,Paradise
0.0235294117647,Nevada,Paradise
0.0133333333333,Nevada,Las Vegas
0.0848484848485,Nevada,Paradise
0.0594594594595,Nevada,Enterprise
0.0214285714286,Nevada,Henderson
0.0173913043478,Nevada,Nellis Air Force Base
0.0818181818182,Nevada,Spring Valley
0.0944444444444,Nevada,Paradise
0.03,Nevada,Paradise
0.0294117647059,Nevada,Sunrise Manor
0.00526315789474,Nevada,Winchester
0.0516129032258,Nevada,Paradise
0.0952380952381,Nevada,Enterprise
0.0909090909091,Nevada,Paradise
0.0307692307692,Nevada,Paradise
0.0,Nevada,Paradise
-0.0193548387097,Nevada,Henderson
0.00526315789474,Nevada,Paradise
0.048,Nevada,Las Vegas
0.0368421052632,Nevada,Summerlin South
0.0117647058824,Nevada,Las Vegas
0.0277777777778,Nevada,Las Vegas
0.00540540540541,Nevada,Winchester
-0.025,Nevada,Winchester
0.0228571428571,Nevada,Las Vegas
0.0620689655172,Nevada,Paradise
0.0,Nevada,Paradise
0.113043478261,Nevada,Las Vegas
0.0461538461538,Nevada,Las Vegas
0.0228571428571,Nevada,Paradise
-0.0047619047619,Nevada,Las Vegas
0.016,Nevada,Winchester
0.0928571428571,Nevada,Paradise
0.0114285714286,Nevada,Paradise
0.0608695652174,Nevada,Paradise
-0.0108108108108,Nevada,Paradise
0.04375,Nevada,Paradise
0.0285714285714,Nevada,Las Vegas
0.00740740740741,Nevada,Paradise
0.0903225806452,Nevada,Enterprise
0.0333333333333,Nevada,Paradise
-0.0093023255814,Nevada,Las Vegas
0.0322580645161,Nevada,Las Vegas
0.0487804878049,Nevada,Paradise
0.0838709677419,Nevada,North Las Vegas
0.0163265306122,Nevada,Paradise
0.048,Nevada,Paradise
0.0682926829268,Nevada,Henderson
0.0322580645161,Nevada,Las Vegas
0.00666666666667,Nevada,Paradise
0.0333333333333,Nevada,Paradise
0.0439024390244,Nevada,Paradise
0.0594594594595,Nevada,Las Vegas
0.06875,Nevada,Paradise
0.05,Nevada,Paradise
0.0648648648649,Nevada,Paradise
0.08,Nevada,Paradise
0.0787878787879,Nevada,Paradise
0.0577777777778,Nevada,Paradise
0.0451612903226,Nevada,Spring Valley
0.0588235294118,Nevada,Spring Valley
